,property_type,place_with_parent_names,region,lat-lon,area_m2, price_usd ,lat,lon,price_brl,state
174,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,98," $174,748.79 ",-8.034104,-34.89806,711665.02,Pernambuco
175,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",235," $165,387.25 ",-8.027134,-34.901733,529007.65,Pernambuco
176,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",155," $310,491.16 ",-8.1103967,-34.9063162,747100.55,Pernambuco
177,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993305,-38.45739",155," $296,448.85 ",-8.1103967,-34.9063162,908635.8,Pernambuco
178,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,,198," $218,435.99 ",-8.126271,-34.903793,479101.27,Pernambuco
179,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",195," $452,474.56 ",-8.032375,-34.906925,1177790.66,Pernambuco
180,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",127," $180,989.82 ",-8.062398,-34.904552,848408.53,Pernambuco
181,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",128," $152,905.19 ",-8.1567832,-34.914263,1597004.3,Pernambuco
182,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,,111," $174,748.79 ",-8.158369,-34.920389,299438.28,Pernambuco
183,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",186," $234,038.56 ",-8.044832,-34.910873,379288.51,Pernambuco
184,apartment,|Brasil|Bahia|Salvador|Jaguaribe|,Northeast,"-12.94999,-38.391624",212," $415,028.39 ",-8.1112378,-34.8958906,1211514.4,Pernambuco
185,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",98," $227,797.54 ",-8.033752,-34.8982362,686524.82,Pernambuco
186,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",55," $140,423.14 ",-8.033752,-34.8982362,832916.14,Pernambuco
187,apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",168," $312,051.42 ",-8.043853,-34.907928,1377416.18,Pernambuco
188,apartment,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.964468,-38.417938",180," $277,725.76 ",-8.068109,-34.924175,259513.19,Pernambuco
189,apartment,|Brasil|Bahia|Salvador|Boca do Rio|,Northeast,"-12.970389,-38.424129",75," $85,703.40 ",-8.0179739,-34.940726,339224.03,Pernambuco
190,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",116," $208,450.35 ",-8.0307507,-34.917765,465423.45,Pernambuco
191,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",143," $253,385.75 ",-8.0275469,-34.9078785,421001.23,Pernambuco
192,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",210," $327,653.99 ",-8.1249136,-34.9077055,340233.61,Pernambuco
193,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",139," $234,038.56 ",-8.1410578,-34.9047129,959115.56,Pernambuco
194,apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983234,-38.443928",75," $131,061.59 ",-8.0485123,-34.9106168,302878.6,Pernambuco
195,apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.984901,-38.439594",128," $234,038.56 ",-8.0336819,-34.8983573,747100.55,Pernambuco
196,apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",59," $145,790.42 ",-8.0578381,-34.882897,648782.97,Pernambuco
197,apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.981397,-38.441444",70," $126,880.10 ",-8.02765,-34.920338,698689.35,Pernambuco
198,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",90," $131,061.59 ",-8.048381,-34.908379,409232.33,Pernambuco
199,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",170," $202,833.42 ",-8.021971,-34.931366,1097940.43,Pernambuco
200,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",230," $405,666.85 ",-8.0578238,-34.9126499,349344.66,Pernambuco
201,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,,210," $246,520.62 ",-8.14068,-34.905975,698689.35,Pernambuco
202,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",100," $227,797.54 ",-8.02765,-34.920338,818464.67,Pernambuco
203,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992102,-38.521461",185," $212,194.96 ",-8.106074,-34.888065,748595.73,Pernambuco
204,apartment,|Brasil|Bahia|Salvador|Engenho Velho de Brotas|,Northeast,"-12.982599,-38.499725",67," $131,061.59 ",-8.140393,-34.906624,1097940.43,Pernambuco
205,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",103," $186,669.16 ",-8.140393,-34.906624,1048034.05,Pernambuco
206,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",122," $249,641.14 ",-8.09607,-34.884548,489082.54,Pernambuco
207,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",230," $296,448.85 ",-8.103477,-34.888622,798502.15,Pernambuco
208,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",166," $187,230.85 ",-8.0378897,-34.9113117,848408.53,Pernambuco
209,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",102," $265,243.71 ",-8.035595,-34.921719,678726.79,Pernambuco
210,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",164," $414,404.29 ",-8.021971,-34.931366,1297565.98,Pernambuco
211,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",120," $98,296.19 ",-8.050071,-34.89138,1097940.43,Pernambuco
212,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.970966,-38.436806",89," $160,706.48 ",-8.056418,-34.909309,678726.79,Pernambuco
213,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.968704,-38.435516",109," $146,664.17 ",-8.0369,-34.884521,364316.6,Pernambuco
214,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",71," $106,097.48 ",-8.1274129,-34.905172,529007.65,Pernambuco
215,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,,63," $106,097.48 ",-8.0334139,-34.9089276,628820.41,Pernambuco
216,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",100," $109,217.99 ",-8.0418977,-34.9456721,299438.28,Pernambuco
217,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.99183,-38.477451",100," $146,664.17 ",-8.086438,-34.89069,299438.28,Pernambuco
218,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",156," $390,064.28 ",-8.116624,-34.899124,538988.95,Pernambuco
219,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,210," $480,840.04 ",-8.027162,-34.913445,319400.84,Pernambuco
220,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.994513,-38.479004",140," $234,038.56 ",-8.044757,-34.89185,339363.39,Pernambuco
221,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,"-12.852844,-38.32711",73," $81,133.37 ",-8.044204,-34.891396,848408.53,Pernambuco
222,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,,120," $121,700.05 ",-8.048158,-34.910992,369307.22,Pernambuco
223,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71," $81,133.37 ",-8.02765,-34.920338,638801.71,Pernambuco
224,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71," $78,012.85 ",-8.046015,-34.910507,529007.65,Pernambuco
225,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.941992,-38.403465",143," $296,448.85 ",-8.049665,-34.931366,357931.56,Pernambuco
226,apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",158," $180,989.82 ",-8.044542,-34.894829,918277.46,Pernambuco
227,apartment,|Brasil|Bahia|Salvador|Pernambués|,Northeast,"-12.999527,-38.46265",75," $77,388.75 ",-8.0407538,-34.888156,424204.24,Pernambuco
228,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",128," $235,843.06 ",-8.02765,-34.920338,538988.95,Pernambuco
229,house,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",156," $193,471.88 ",-8.126271,-34.903793,878352.35,Pernambuco
230,house,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",170," $171,628.28 ",-8.215346,-34.927231,469120.01,Pernambuco
231,house,|Brasil|Bahia|Camaçari|,Northeast,,114," $99,856.45 ",-8.143694,-34.906676,1367434.92,Pernambuco
232,apartment,|Brasil|Bahia|Lauro de Freitas|Vilas do Atlântico|,Northeast,"-12.852844,-38.32711",136," $109,217.99 ",-8.035595,-34.921719,648782.97,Pernambuco
233,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98516,-38.482758",68," $101,416.71 ",-8.115533,-34.896854,519026.39,Pernambuco
234,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.001169,-38.49419",71," $121,700.05 ",-8.113256,-34.897057,449157.45,Pernambuco
235,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",165," $343,256.56 ",-8.0576539,-34.8965881,299438.28,Pernambuco
236,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",71," $170,068.02 ",-8.034929,-34.892761,788520.85,Pernambuco
237,apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983234,-38.443928",72," $118,579.54 ",-8.034929,-34.892761,828445.97,Pernambuco
238,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.937969,-38.381538",83," $132,621.85 ",-8.040035,-34.899654,309419.57,Pernambuco
239,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.937969,-38.381538",67," $99,856.45 ",-8.034929,-34.892761,819240.24,Pernambuco
240,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.974941,-38.440117",70," $102,976.97 ",-8.047979,-34.908512,479101.27,Pernambuco
241,apartment,|Brasil|Bahia|Salvador|Trobogy|,Northeast,"-12.931565,-38.40873",67," $102,976.97 ",-8.035284,-34.903919,768558.29,Pernambuco
242,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",156," $321,412.96 ",-8.02765,-34.920338,378290.39,Pernambuco
243,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.941992,-38.403465",54," $93,615.42 ",-8.034104,-34.89806,648782.97,Pernambuco
244,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",195," $390,064.28 ",-8.047052,-34.874832,479101.27,Pernambuco
245,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",142," $262,123.19 ",-8.029394,-34.922832,548970.21,Pernambuco
246,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,,112," $212,194.96 ",-8.0380508,-34.8950597,429194.89,Pernambuco
247,apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",137," $196,592.39 ",-8.02765,-34.920338,578914.03,Pernambuco
248,apartment,|Brasil|Bahia|Salvador|,Northeast,,143," $265,243.71 ",-8.125979,-34.903142,499063.83,Pernambuco
249,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",128," $152,905.19 ",-8.1413429,-34.907283,529007.65,Pernambuco
250,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",111," $174,748.79 ",-8.1311923,-34.905777,359325.95,Pernambuco
251,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,"-12.852844,-38.32711",120," $121,700.05 ",-8.1280955,-34.906856,449157.45,Pernambuco
252,apartment,|Brasil|Bahia|Salvador|,Northeast,,230," $296,448.85 ",-8.1161578,-34.893642,678726.79,Pernambuco
253,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71," $81,133.37 ",-8.1376548,-34.905588,369307.22,Pernambuco
254,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",186," $234,038.56 ",-8.125862,-34.904531,399251.07,Pernambuco
255,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009664,-38.486431",186," $411,471.01 ",-8.0927682,-34.884335,399251.07,Pernambuco
256,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984901,-38.439594",128," $234,038.56 ",-8.1239701,-34.905836,419213.6,Pernambuco
257,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",122," $249,641.14 ",-8.0565882,-34.8781384,1161034.64,Pernambuco
258,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",59," $145,790.42 ",-8.1132697,-34.896273,474110.62,Pernambuco
259,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.994513,-38.479004",140," $234,038.56 ",-8.1413642,-34.9263512,757196.48,Pernambuco
260,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.964468,-38.417938",180," $277,725.76 ",-8.1306902,-34.9098391,302878.6,Pernambuco
261,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",210," $246,520.62 ",-8.206632,-34.921719,688708.09,Pernambuco
262,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.992462,-38.444553",59," $113,898.77 ",-8.056418,-34.909309,728633.21,Pernambuco
263,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",71," $106,097.48 ",-8.02765,-34.920338,424204.24,Pernambuco
264,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,,63," $106,097.48 ",-8.0383055,-34.9146682,1048034.05,Pernambuco
265,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",55," $140,423.14 ",-8.035134,-34.893791,529007.65,Pernambuco
266,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",98," $174,748.79 ",-8.027162,-34.913445,449157.45,Pernambuco
267,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",127," $180,989.82 ",-8.030991,-34.880032,265965.09,Pernambuco
268,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",235," $165,387.25 ",-8.043853,-34.907928,1347472.36,Pernambuco
269,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",195," $452,474.56 ",-8.0369,-34.884521,339363.39,Pernambuco
270,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",170," $202,833.42 ",-8.02765,-34.920338,339363.39,Pernambuco
271,apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",95," $187,230.85 ",-8.032006,-34.89827,998127.67,Pernambuco
272,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",230," $405,666.85 ",-8.02765,-34.920338,404241.69,Pernambuco
273,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992102,-38.521461",185," $212,194.96 ",-8.032974,-34.924965,1397378.74,Pernambuco
274,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",90," $184,110.34 ",-8.032375,-34.906925,1247659.6,Pernambuco
275,apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983234,-38.443928",75," $131,061.59 ",-8.044757,-34.89185,658764.27,Pernambuco
276,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",166," $187,230.85 ",-8.46275,-35.082859,1593547.76,Pernambuco
277,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",100," $227,797.54 ",-8.035595,-34.921719,923268.08,Pernambuco
278,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71," $78,012.85 ",-8.040437,-34.883881,399251.07,Pernambuco
279,house,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",250," $374,461.71 ",-8.034929,-34.892761,628820.41,Pernambuco
280,apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",158," $180,989.82 ",-8.040437,-34.883881,399251.07,Pernambuco
281,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",102," $265,243.71 ",-8.040437,-34.883881,399251.07,Pernambuco
282,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985579,-38.470348",54," $92,679.27 ",-8.044204,-34.891396,698689.35,Pernambuco
283,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",128," $235,843.06 ",-8.0352674,-34.915894,1147846.81,Pernambuco
284,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",164," $414,404.29 ",-8.0395221,-34.9073309,379288.51,Pernambuco
285,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",210," $327,653.99 ",-8.113256,-34.897057,444166.8,Pernambuco
286,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",139," $234,038.56 ",-8.1238,-34.90247,648782.97,Pernambuco
287,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.002785,-38.519222",215," $374,461.71 ",-8.103477,-34.888622,1048034.05,Pernambuco
288,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",180," $265,243.71 ",-8.021971,-34.931366,828445.97,Pernambuco
289,apartment,|Brasil|Bahia|Salvador|Jaguaribe|,Northeast,"-12.94999,-38.391624",212," $415,028.39 ",-8.1395373,-34.909275,359325.95,Pernambuco
290,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",120," $98,296.19 ",-8.112362,-34.895853,1147846.81,Pernambuco
291,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,,98," $227,797.54 ",-8.183698,-34.931366,239550.63,Pernambuco
292,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993533,-38.526047",168," $312,051.42 ",-8.1398641,-34.908659,618839.15,Pernambuco
293,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",142," $115,146.97 ",-8.1376548,-34.905588,369307.22,Pernambuco
294,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,,73," $81,133.37 ",-8.1237621,-34.903048,489082.54,Pernambuco
295,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985591,-38.469273",78," $134,182.11 ",-8.128416,-34.903417,494073.18,Pernambuco
296,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",100," $109,217.99 ",-8.126271,-34.903793,898314.91,Pernambuco
297,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",198," $218,435.99 ",-8.149876,-34.910686,1097940.43,Pernambuco
298,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",114," $202,833.42 ",-8.034344,-34.896725,548970.21,Pernambuco
299,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",82," $81,133.37 ",-8.1149776,-34.89895,384279.13,Pernambuco
300,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,,220," $343,256.56 ",-8.125896,-34.900967,264503.81,Pernambuco
301,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",203," $265,243.71 ",-8.1299858,-34.903518,519026.39,Pernambuco
302,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",90," $131,061.59 ",-8.1221009,-34.905421,394260.42,Pernambuco
303,apartment,|Brasil|Bahia|Salvador|Boca do Rio|,Northeast,"-12.970389,-38.424129",75," $85,703.40 ",-8.1250952,-34.902995,643792.32,Pernambuco
304,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,210," $480,840.04 ",-8.1389668,-34.906056,359325.95,Pernambuco
305,apartment,|Brasil|Bahia|Salvador|,Northeast,,70," $126,880.10 ",-8.109666,-34.894753,778539.59,Pernambuco
306,apartment,|Brasil|Bahia|Salvador|Engenho Velho de Brotas|,Northeast,"-12.982599,-38.499725",67," $131,061.59 ",-8.126271,-34.903793,698689.35,Pernambuco
307,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",156," $390,064.28 ",-8.1603708,-34.9162064,648782.97,Pernambuco
308,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",116," $208,450.35 ",-8.111414,-34.894337,1197753.22,Pernambuco
309,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",143," $253,385.75 ",-8.113888,-34.892437,848408.53,Pernambuco
310,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.968704,-38.435516",109," $146,664.17 ",-8.1421704,-34.907805,648782.97,Pernambuco
311,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",155," $310,491.16 ",-8.110801,-34.895542,1058318.76,Pernambuco
312,apartment,|Brasil|Bahia|Salvador|,Northeast,,155," $296,448.85 ",-8.152399,-34.920338,546384.05,Pernambuco
313,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",71," $84,253.88 ",-8.040233,-34.898281,259513.19,Pernambuco
314,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.99183,-38.477451",100," $146,664.17 ",-8.1951499,-35.563776,374297.86,Pernambuco
315,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",103," $186,669.16 ",-8.101428,-34.885632,1197753.22,Pernambuco
316,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.970966,-38.436806",89," $160,706.48 ",-8.089291,-34.903793,1247659.6,Pernambuco
317,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.941992,-38.403465",143," $296,448.85 ",-8.1951499,-35.563776,673736.18,Pernambuco
318,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.999527,-38.46265",75," $77,388.75 ",-8.206632,-34.921719,1114908.62,Pernambuco
319,house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.930742,-38.365299",170," $93,615.42 ",-8.183491,-34.921719,648782.97,Pernambuco
320,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.002785,-38.519222",230," $464,956.62 ",-8.2007221,-34.9213268,733623.82,Pernambuco
321,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",73," $104,537.22 ",-8.049665,-34.931366,349344.66,Pernambuco
322,apartment,|Brasil|Bahia|Salvador|,Northeast,,77," $109,217.99 ",-8.0449547,-34.8956486,499063.83,Pernambuco
